element,sp_num,nm
Cr,1,456.55041
Cr,2,456.57348
Cr,1,456.6593
Cr,1,456.7018
Cr,1,456.95235
Cr,1,456.96146
Cr,1,457.023
Cr,1,457.034
Cr,1,457.0515
Cr,1,457.09719
Cr,1,457.10908
Cr,1,457.16715
Cr,1,457.18239
Cr,1,457.2187
Cr,1,457.338
Cr,1,457.394
Cr,1,457.44491
Cr,1,457.51071
Cr,1,457.67649
Cr,1,457.83166
Cr,1,457.95876
Cr,1,458.00477
Cr,1,458.10362
Cr,1,458.204
Cr,1,458.204
Cr,1,458.204
Cr,1,458.24
Cr,1,458.3898
Cr,1,458.40855
Cr,1,458.47519
Cr,1,458.49342
Cr,1,458.50747
Cr,1,458.5713
Cr,1,458.61354
Cr,1,458.699
Cr,1,458.7817
Cr,1,458.78705
Cr,2,458.819836
Cr,2,458.98966
Cr,1,459.04676
Cr,1,459.06725
Cr,1,459.13908
Cr,2,459.205241
Cr,1,459.2538
Cr,1,459.38501
Cr,1,459.5039
Cr,1,459.55895
Cr,1,459.6395
Cr,1,459.6921
Cr,1,459.84321
Cr,1,459.89956
Cr,1,459.925
Cr,1,460.0099
Cr,1,460.07485
Cr,1,460.10164
Cr,1,460.11343
Cr,1,460.25078
Cr,1,460.2867
Cr,1,460.344
Cr,1,460.384
Cr,1,460.41
Cr,1,460.459
Cr,1,460.58359
Cr,1,460.6364
Cr,1,460.692
Cr,1,460.75
Cr,1,460.9896
Cr,1,460.9896
Cr,1,461.1056
Cr,1,461.1962
Cr,1,461.33573
Cr,1,461.41468
Cr,1,461.45106
Cr,1,461.47304
Cr,1,461.6124
Cr,2,461.662424
Cr,1,461.737
Cr,1,461.756
Cr,2,461.880671
Cr,1,461.95328
Cr,1,462.04
Cr,1,462.147
Cr,1,462.19418
Cr,1,462.24491
Cr,1,462.27475
Cr,1,462.52969
Cr,1,462.5652
Cr,1,462.59217
Cr,1,462.61734
Cr,1,462.6786
Cr,1,462.7406
Cr,2,462.764975
Cr,1,462.7652
Cr,1,462.84607
Cr,1,463.0439
Cr,1,463.21391
Cr,1,463.32548
Cr,2,463.407286
Cr,1,463.4581
Cr,1,463.5426
Cr,1,463.71736
Cr,1,463.77598
Cr,1,463.78183
Cr,1,463.95071
Cr,1,463.96675
Cr,1,464.0556
Cr,1,464.068
Cr,1,464.082
Cr,1,464.149
Cr,1,464.169
Cr,1,464.169
Cr,1,464.19946
Cr,1,464.24176
Cr,1,464.39094
Cr,1,464.6162
Cr,1,464.64849
Cr,1,464.67747
Cr,1,464.81155
Cr,1,464.833
Cr,1,464.88677
Cr,1,464.94318
Cr,1,465.1291
Cr,1,465.21573
Cr,1,465.47242
Cr,1,465.61834
Cr,1,465.68141
Cr,1,466.12
Cr,1,466.188
Cr,1,466.242
Cr,1,466.33112
Cr,1,466.38159
Cr,1,466.47815
Cr,1,466.5906
Cr,1,466.61974
Cr,1,466.65117
Cr,1,466.71635
Cr,1,466.771
Cr,1,466.7894
Cr,1,466.93166
Cr,1,466.967
Cr,1,467.008
Cr,1,467.277
Cr,1,467.316
Cr,1,467.503
Cr,1,467.58
Cr,1,467.63
Cr,1,467.762
Cr,1,468.04738
Cr,1,468.0864
Cr,1,468.45945
Cr,2,468.56757
Cr,2,468.61802
Cr,1,468.62
Cr,1,468.93565
Cr,1,469.015
Cr,1,469.2962
Cr,2,469.38314
Cr,1,469.39387
Cr,2,469.43875
Cr,1,469.51446
Cr,1,469.70499
Cr,1,469.7388
Cr,2,469.76018
Cr,1,469.84599
Cr,1,469.86056
Cr,1,469.89433
Cr,1,469.9585
Cr,1,470.06101
Cr,1,470.19156
Cr,1,470.274
Cr,1,470.567
Cr,1,470.60892
Cr,1,470.77482
Cr,1,470.80125
Cr,1,471.024
Cr,1,471.39901
Cr,1,471.76835
Cr,1,471.84197
Cr,1,471.88041
Cr,1,472.114
Cr,1,472.214
Cr,1,472.26503
Cr,1,472.27601
Cr,1,472.30972
Cr,1,472.318
Cr,1,472.388
Cr,1,472.44123
Cr,1,472.5663
Cr,1,472.5923
Cr,1,472.71496
Cr,1,472.748
Cr,1,472.98413
Cr,1,473.07101
Cr,1,473.119
Cr,1,473.255
Cr,1,473.4596
Cr,1,473.6147
Cr,1,473.66
Cr,1,473.73471
Cr,1,474.1092
Cr,1,474.2
Cr,1,474.3118
Cr,1,474.51876
Cr,1,474.53065
Cr,1,474.703
Cr,1,474.763
Cr,1,474.893
Cr,1,474.927
Cr,1,474.927
Cr,1,474.996
Cr,1,475.104
Cr,1,475.20875
Cr,1,475.2896
Cr,1,475.404
Cr,1,475.473
Cr,1,475.51401
Cr,1,475.6118
Cr,1,475.6118
Cr,1,475.7006
Cr,1,475.7316
Cr,1,475.75902
Cr,1,475.97537
Cr,1,475.99103
Cr,1,476.12453
Cr,1,476.1731
Cr,1,476.3509
Cr,1,476.4294
Cr,1,476.46428
Cr,1,476.66341
Cr,1,476.72662
Cr,1,476.78553
Cr,1,476.856
Cr,1,476.856
Cr,1,476.979
Cr,1,476.999
Cr,1,476.999
Cr,1,477.034
Cr,1,477.06725
Cr,1,477.15972
Cr,1,477.237
Cr,1,477.45502
Cr,1,477.51297
Cr,1,477.554
Cr,1,477.599
Cr,1,477.75849
Cr,1,477.77233
Cr,1,477.8514
Cr,1,477.8514
Cr,1,477.98919
Cr,1,478.165
Cr,1,478.306
Cr,1,478.7302
Cr,1,478.7736
Cr,1,478.934
Cr,1,479.03329
Cr,1,479.091
Cr,1,479.2512
Cr,1,479.6145
Cr,1,479.684
Cr,1,479.76957
Cr,1,479.919
Cr,1,480.1028
Cr,1,480.308
Cr,1,480.322
Cr,1,480.423
Cr,1,480.4624
Cr,1,480.525
Cr,1,480.625
Cr,2,480.70115
Cr,1,480.714
Cr,1,480.9285
Cr,1,481.001
Cr,1,481.001
Cr,1,481.023
Cr,1,481.058
Cr,1,481.07307
Cr,2,481.23439
Cr,1,481.42657
Cr,1,481.6139
Cr,1,481.639
Cr,1,481.755
Cr,1,481.823
Cr,1,481.93
Cr,1,482.206
Cr,1,482.39219
Cr,2,482.413069
Cr,1,482.54
Cr,1,482.5517
Cr,1,482.684
Cr,1,482.865
Cr,1,482.93084
Cr,1,482.93719
Cr,1,483.1648
Cr,1,483.275
Cr,1,483.5672
Cr,2,483.62295
Cr,1,483.636
Cr,1,483.68515
Cr,1,483.719
Cr,1,483.8418
Cr,1,483.888
Cr,1,483.888
Cr,1,483.888
Cr,1,483.957
Cr,1,484.037
Cr,1,484.114
Cr,1,484.1734
Cr,1,484.1734
Cr,1,484.191
Cr,1,484.3073
Cr,1,484.6304
Cr,1,484.644
Cr,1,484.644
Cr,1,484.644
Cr,1,484.71878
Cr,2,484.82496
Cr,1,485.0211
Cr,1,485.096
Cr,1,485.1464
Cr,1,485.5152
Cr,2,485.61905
Cr,1,485.7299
Cr,1,485.883
Cr,1,485.98
Cr,2,486.02128
Cr,1,486.037
Cr,1,486.11966
Cr,1,486.18409
Cr,1,486.384
Cr,1,486.384
Cr,2,486.432867
Cr,1,486.518
Cr,1,486.571
Cr,1,486.66
Cr,1,486.829
Cr,1,487.07975
Cr,1,487.2
Cr,1,487.46522
Cr,1,487.557
Cr,2,487.639731
Cr,2,487.64891
Cr,1,487.805
Cr,1,488.004
Cr,1,488.411
Cr,2,488.46035
Cr,1,488.49384
Cr,1,488.57694
Cr,1,488.5952
Cr,1,488.70123
Cr,1,488.76916
Cr,1,488.85224
Cr,1,488.971
Cr,1,489.022
Cr,1,489.022
Cr,2,489.1489
Cr,1,489.159
Cr,1,489.1978
Cr,1,489.437
Cr,1,489.544
Cr,1,489.647
Cr,1,489.7515
Cr,1,489.8461
Cr,2,490.1615
Cr,1,490.206
Cr,1,490.32344
Cr,1,490.505
Cr,1,490.537
Cr,1,490.856
Cr,1,490.9878
Cr,2,491.2452
Cr,1,491.427
Cr,1,491.9427
Cr,2,492.0244
Cr,1,492.09398
Cr,1,492.22647
Cr,1,492.26
Cr,1,493.0179
Cr,1,493.112
Cr,1,493.2545
Cr,1,493.262
Cr,1,493.4879
Cr,1,493.63354
Cr,1,493.751
Cr,1,494.24952
Cr,1,494.4562
Cr,1,494.9582
Cr,2,495.28011
Cr,1,495.3717
Cr,1,495.48055
Cr,1,495.672
Cr,1,496.228
Cr,1,496.49271
Cr,1,496.582
Cr,1,496.605
Cr,1,496.68
Cr,1,496.797
Cr,1,496.913
Cr,1,497.097
Cr,1,497.222
Cr,1,497.33
Cr,1,497.33
Cr,1,497.33
Cr,1,497.754
Cr,1,498.1607
Cr,1,498.345
Cr,1,498.5956
Cr,1,499.857
Cr,1,500.095
Cr,1,500.44
Cr,1,500.508
Cr,1,500.875
Cr,1,500.978
Cr,1,501.33136
Cr,1,501.733
Cr,1,501.8158
Cr,1,501.91762
Cr,1,502.0608
Cr,1,502.19017
Cr,2,502.287
Cr,1,502.363
Cr,1,502.5555
Cr,1,502.583
Cr,1,502.7029
Cr,1,502.8052
Cr,1,503.128
Cr,1,503.254
Cr,1,503.337
Cr,1,503.465
Cr,1,503.8578
Cr,1,503.909
Cr,1,504.253
Cr,1,504.285
Cr,1,504.35907
Cr,1,504.504
Cr,1,504.87479
Cr,1,504.942
Cr,1,505.1897
Cr,1,505.513
Cr,1,506.324
Cr,1,506.59086
Cr,1,506.77129
Cr,1,506.82922
Cr,1,507.2729
Cr,1,507.29259
Cr,1,508.621
Cr,1,509.1883
Cr,1,509.3427
Cr,2,509.73194
Cr,1,510.77
Cr,1,510.8909
Cr,1,511.07489
Cr,1,511.24846
Cr,1,511.31255
Cr,1,511.946
Cr,1,512.2116
Cr,1,512.277
Cr,1,512.34603
Cr,1,512.6168
Cr,1,512.65
Cr,1,512.9575
Cr,1,513.566
Cr,1,513.5917
Cr,1,513.7931
Cr,1,513.87065
Cr,1,513.886
Cr,1,513.96457
Cr,1,514.2262
Cr,1,514.46674
Cr,1,514.9481
Cr,1,515.18267
Cr,2,515.1913
Cr,2,515.34974
Cr,1,516.0465
Cr,1,516.077
Cr,1,516.1763
Cr,2,516.3724
Cr,1,516.62168
Cr,1,516.79506
Cr,1,516.8625
Cr,1,517.74019
Cr,1,517.7811
Cr,1,518.33984
Cr,1,518.45564
Cr,1,519.19947
Cr,1,519.34917
Cr,1,519.46
Cr,1,519.64461
Cr,1,519.6563
Cr,1,520.01728
Cr,1,520.44981
Cr,1,520.60229
Cr,1,520.61956
Cr,1,520.65405
Cr,1,520.81001
Cr,1,520.84094
Cr,1,520.88379
Cr,1,521.22193
Cr,1,521.366
Cr,1,521.41312
Cr,1,521.46132
Cr,1,521.488
Cr,1,521.52843
Cr,1,521.61439
Cr,1,521.659
Cr,1,522.08912
Cr,1,522.17524
Cr,1,522.2392
Cr,1,522.26662
Cr,1,522.3877
Cr,1,522.40635
Cr,1,522.45328
Cr,1,522.49247
Cr,1,522.50197
Cr,2,522.5323
Cr,1,522.58121
Cr,1,522.68992
Cr,1,522.7066
Cr,1,522.7732
Cr,1,522.80856
Cr,2,522.9171
Cr,1,523.0219
Cr,2,523.2499
Cr,1,523.6616
Cr,1,523.706
Cr,2,523.732185
Cr,1,523.736
Cr,1,523.89608
Cr,1,524.04723
Cr,1,524.0921
Cr,1,524.1458
Cr,1,524.33539
Cr,2,524.34633
Cr,2,524.67731
Cr,1,524.75646
Cr,1,524.792
Cr,2,524.94346
Cr,2,525.01658
Cr,1,525.49038
Cr,1,525.5117
Cr,1,525.70738
Cr,2,526.01604
Cr,1,526.17505
Cr,1,526.376
Cr,1,526.4153
Cr,1,526.5148
Cr,1,526.57143
Cr,1,526.8948
Cr,1,527.19995
Cr,1,527.3425
Cr,2,527.36921
Cr,2,527.497462
Cr,1,527.51736
Cr,1,527.52747
Cr,1,527.57463
Cr,1,527.6067
Cr,2,527.80579
Cr,1,527.8235
Cr,2,527.98777
Cr,2,528.00707
Cr,1,528.02814
Cr,2,528.45169
Cr,2,528.45404
Cr,1,528.537
Cr,1,528.5636
Cr,1,528.7178
Cr,1,528.763
Cr,1,528.811
Cr,2,528.84832
Cr,1,528.9271
Cr,1,529.2857
Cr,1,529.33761
Cr,1,529.66905
Cr,1,529.73762
Cr,2,529.76345
Cr,1,529.80143
Cr,1,529.82715
Cr,1,529.849
Cr,1,530.07451
Cr,1,530.41796
Cr,2,530.58642
Cr,2,530.59674
Cr,1,530.7275
Cr,2,530.84214
Cr,1,530.87
Cr,1,530.9469
Cr,2,530.99524
Cr,2,531.06924
Cr,1,531.28557
Cr,2,531.35808
Cr,2,531.3934
Cr,2,531.83851
Cr,1,531.87707
Cr,2,532.18467
Cr,2,532.21687
Cr,1,532.406
Cr,2,532.43226
Cr,1,532.83238
Cr,2,532.87262
Cr,1,532.9137
Cr,2,532.94409
Cr,1,532.97831
Cr,1,533.371
Cr,2,533.43935
Cr,2,533.48679
Cr,2,533.77828
Cr,1,534.04469
Cr,2,534.2545
Cr,1,534.47564
Cr,1,534.5541
Cr,1,534.5541
Cr,1,534.57959
Cr,1,534.83141
Cr,2,535.50862
Cr,1,535.572
Cr,1,535.63
Cr,1,535.651
Cr,2,535.79562
Cr,2,535.86503
Cr,1,536.299
Cr,2,536.39122
Cr,1,536.599
Cr,2,536.66816
Cr,2,536.76766
Cr,1,536.779
Cr,2,536.80858
Cr,1,536.85365
Cr,2,537.020219
Cr,1,537.148
Cr,1,537.37013
Cr,1,537.468
Cr,2,537.49551
Cr,2,538.350464
Cr,1,538.53
Cr,1,538.69674
Cr,1,538.75617
Cr,2,538.90063
Cr,1,539.03803
Cr,2,539.061442
Cr,1,539.134
Cr,2,539.577322
Cr,2,539.656577
Cr,2,539.782917
Cr,2,539.82858
Cr,1,540.05967
Cr,2,540.08967
Cr,1,540.4993
Cr,1,540.643
Cr,2,540.76173
Cr,2,540.91949
Cr,1,540.97834
Cr,1,541.25
Cr,2,541.5907
Cr,2,542.09247
Cr,1,542.197
Cr,1,542.7974
Cr,1,542.7974
Cr,2,542.8428
Cr,1,543.235
Cr,1,543.386
Cr,2,543.58224
Cr,2,543.68925
Cr,1,543.779
Cr,2,544.18684
Cr,1,544.24069
Cr,1,544.334
Cr,1,544.6764
Cr,1,544.75
Cr,1,544.792
Cr,2,546.02878
Cr,1,546.241
Cr,1,546.291
Cr,1,546.3963
Cr,1,546.439
Cr,2,546.46487
Cr,1,546.817
Cr,1,547.603
Cr,2,547.7505
Cr,2,547.78974
Cr,2,547.83737
Cr,1,548.05063
Cr,1,548.101
Cr,2,548.21636
Cr,1,548.519
Cr,1,548.572
Cr,1,548.651
Cr,1,548.903
Cr,2,548.98133
Cr,1,549.03
Cr,1,549.416
Cr,1,549.766
Cr,2,549.83388
Cr,2,550.20852
Cr,2,550.32237
Cr,1,550.372
Cr,1,550.372
Cr,1,550.5
Cr,1,550.745
Cr,2,550.86225
Cr,1,550.994
Cr,2,551.07215
Cr,1,551.147
Cr,1,551.205
Cr,1,551.27
Cr,1,551.338
Cr,1,551.9
Cr,2,552.4984
Cr,1,552.591
Cr,1,552.649
Cr,1,552.837
Cr,2,552.92975
Cr,1,552.955
Cr,1,552.955
Cr,2,553.1235
Cr,2,553.18036
Cr,2,553.41189
Cr,1,553.463
Cr,1,553.82
Cr,1,554.07
Cr,2,554.30336
Cr,1,554.333
Cr,2,554.73856
Cr,1,554.861
Cr,1,554.917
Cr,2,555.03535
Cr,2,555.17299
Cr,2,555.22104
Cr,1,555.432
Cr,1,555.432
Cr,1,555.432
Cr,1,555.559
Cr,1,555.618
Cr,1,555.917
Cr,2,555.94427
Cr,1,556.366
Cr,2,556.3985
Cr,2,556.47408
Cr,1,556.54
Cr,1,556.655
Cr,2,556.78431
Cr,2,556.910797
Cr,2,556.964538
Cr,2,557.293
Cr,2,557.32133
Cr,2,557.38273
Cr,1,557.4387
Cr,1,557.518
Cr,2,557.53267
Cr,2,557.59873
Cr,1,557.648
Cr,2,557.77222
Cr,2,557.824552
Cr,1,558.048
Cr,1,558.16
Cr,2,558.16334
Cr,2,558.30342
Cr,2,558.34271
Cr,2,558.686362
Cr,1,558.805
Cr,1,558.823
Cr,2,559.17705
Cr,1,559.244
Cr,2,559.27778
Cr,2,559.47311
Cr,1,559.787
Cr,2,559.80524
Cr,1,560.068
Cr,1,560.18
Cr,2,560.50164
Cr,1,560.917
Cr,2,560.99219
Cr,2,561.31773
Cr,2,561.7099
Cr,2,562.36237
Cr,1,562.369
Cr,1,562.369
Cr,2,562.52426
Cr,1,562.558
Cr,2,562.74664
Cr,1,562.86425
Cr,2,563.1959
Cr,1,563.81769
Cr,1,564.1738
Cr,1,564.2359
Cr,1,564.4178
Cr,2,564.47569
Cr,1,564.789
Cr,1,564.8261
Cr,1,564.9386
Cr,2,565.12808
Cr,1,565.41
Cr,2,565.44387
Cr,2,565.59573
Cr,1,565.8631
Cr,1,565.952
Cr,2,566.13839
Cr,1,566.264
Cr,1,566.40302
Cr,1,566.458
Cr,1,566.699
Cr,1,566.783
Cr,2,566.82006
Cr,1,567.199
Cr,1,567.4175
Cr,1,567.5067
Cr,1,567.632
Cr,1,567.778
Cr,2,567.83983
Cr,1,567.942
Cr,1,568.107
Cr,1,568.2495
Cr,1,568.908
Cr,1,569.0961
Cr,1,569.47404
Cr,1,569.62
Cr,1,569.83185
Cr,1,570.05114
Cr,2,570.15684
Cr,1,570.23063
Cr,2,571.05455
Cr,1,571.27714
Cr,1,571.52
Cr,1,571.61
Cr,1,571.98157
Cr,1,572.178
Cr,2,572.919815
Cr,1,572.92
Cr,1,573.5536
Cr,1,573.6624
Cr,1,573.853
Cr,2,573.9167
Cr,1,574.256
Cr,1,574.311
Cr,1,574.64119
Cr,1,574.783
Cr,1,574.783
Cr,1,575.366
Cr,1,575.53
Cr,1,575.826
Cr,1,576.151
Cr,1,576.213
Cr,1,576.632
Cr,1,577.2663
Cr,1,577.494
Cr,1,577.732
Cr,1,577.7748
Cr,1,578.0905
Cr,1,578.11791
Cr,1,578.17512
Cr,1,578.30642
Cr,1,578.3109
Cr,1,578.38498
Cr,1,578.49694
Cr,1,578.57351
Cr,1,578.592
Cr,1,578.592
Cr,2,578.60553
Cr,1,578.7021
Cr,1,578.79184
Cr,1,578.83809
Cr,1,579.01
Cr,1,579.06507
Cr,1,579.0957
Cr,1,579.1758
Cr,2,579.18118
Cr,1,579.2173
Cr,1,579.459
Cr,2,579.52554
Cr,1,579.6745
Cr,1,579.79
Cr,1,579.85083
Cr,1,580.114
Cr,1,581.5865
Cr,1,581.849
Cr,1,582.287
Cr,1,582.287
Cr,1,582.405
Cr,1,582.543
Cr,1,582.888
Cr,1,583.7814
Cr,1,583.838
Cr,1,583.8669
Cr,1,584.3208
Cr,1,584.4595
Cr,1,584.777
Cr,1,584.9019
Cr,1,585.2083
Cr,1,585.427
Cr,1,585.6437
Cr,1,585.815
Cr,1,586.28
Cr,1,586.3448
Cr,1,586.4028
Cr,1,586.444
Cr,1,586.588
Cr,1,586.588
Cr,1,586.705
Cr,1,586.798
Cr,1,587.118
Cr,1,587.304
Cr,1,587.563
Cr,1,587.6555
Cr,1,587.804
Cr,1,587.981
Cr,1,588.143
Cr,1,588.4436
Cr,1,588.507
Cr,1,588.6423
Cr,1,588.8007
Cr,1,589.233
Cr,1,589.487
Cr,1,590.2176
Cr,1,590.4198
Cr,2,591.38327
Cr,1,591.5959
Cr,1,591.6756
Cr,1,591.797
Cr,1,591.99
Cr,2,592.37345
Cr,1,592.861
Cr,1,593.035
Cr,1,593.324
Cr,1,593.502
Cr,1,593.537
Cr,1,593.874
Cr,1,595.07
Cr,1,595.475
Cr,1,595.556
Cr,1,595.556
Cr,1,595.756
Cr,1,595.9166
Cr,1,596.458
Cr,1,596.523
Cr,1,597.069
Cr,1,597.23
Cr,1,597.869
Cr,1,597.873
Cr,1,598.1852
Cr,1,598.2872
Cr,1,598.322
Cr,2,598.92154
Cr,1,599.12
Cr,1,599.231
Cr,1,599.809
Cr,1,599.891
Cr,1,599.997
Cr,2,600.12756
Cr,1,600.457
Cr,1,600.457
Cr,1,600.457
Cr,1,600.6279
Cr,1,600.661
Cr,1,601.137
Cr,2,601.4621
Cr,1,601.479
Cr,1,601.958
Cr,1,602.285
Cr,1,602.368
Cr,1,602.5153
Cr,1,602.775
Cr,1,602.853
Cr,1,602.93
Cr,1,603.7
Cr,1,603.927
Cr,1,604.044
Cr,2,604.05135
Cr,1,604.541
Cr,1,604.541
Cr,1,604.7657
Cr,2,605.02612
Cr,2,605.2494
Cr,1,605.312
Cr,2,605.34683
Cr,1,605.441
Cr,1,606.2674
Cr,1,606.847
Cr,2,607.1929
Cr,1,608.774
Cr,1,609.839
Cr,1,609.954
Cr,1,610.42
Cr,2,612.11121
Cr,1,612.217
Cr,1,612.249
Cr,2,612.8219
Cr,2,613.17748
Cr,1,613.576
Cr,1,613.824
Cr,1,614.171
Cr,1,615.208
Cr,1,615.271
Cr,1,615.271
Cr,1,615.4453
Cr,2,615.81319
Cr,2,615.818849
Cr,2,615.86184
Cr,1,615.9424
Cr,2,616.104
Cr,1,616.821
Cr,1,617.156
Cr,1,617.204
Cr,2,617.9105
Cr,2,617.92244
Cr,2,618.13791
Cr,2,618.2309
Cr,2,618.62346
Cr,1,618.7137
Cr,2,618.8584
Cr,2,619.35599
Cr,2,620.92542
Cr,2,621.35404
Cr,2,621.77472
Cr,1,621.952
Cr,1,622.371
Cr,1,622.491
Cr,2,624.84865
Cr,2,624.84865
Cr,1,624.992
Cr,1,625.3184
Cr,1,626.1288
Cr,2,626.52645
Cr,2,628.2723
Cr,2,628.56157
Cr,1,628.687
Cr,1,630.707
Cr,2,630.97444
Cr,2,631.15288
Cr,1,631.3196
Cr,1,631.5808
Cr,1,631.71
Cr,1,632.257
Cr,2,632.41857
Cr,1,632.745
Cr,1,632.884
Cr,1,633.00911
Cr,2,633.32825
Cr,1,634.287
Cr,1,634.4424
Cr,1,634.84
Cr,1,634.901
Cr,1,635.3
Cr,2,635.9244
Cr,1,636.182
Cr,1,636.28621
Cr,2,636.96446
Cr,1,636.969
Cr,1,637.078
Cr,1,637.345
Cr,1,637.46
Cr,1,637.519
Cr,1,637.635
Cr,1,637.716
Cr,1,637.869
Cr,1,638.314
Cr,1,639.1613
Cr,2,639.5021
Cr,2,640.94033
Cr,1,641.1546
Cr,2,641.95188
Cr,2,642.05266
Cr,2,642.6392
Cr,1,642.814
Cr,2,643.05598
Cr,1,643.8541
Cr,1,645.2234
Cr,2,646.015
Cr,1,646.6978
Cr,1,647.005
Cr,2,647.2082
Cr,2,647.37467
Cr,1,647.7507
Cr,1,649.0181
Cr,2,649.16834
Cr,1,650.11855
Cr,1,650.613
Cr,1,650.894
Cr,1,650.937
Cr,1,651.0214
Cr,1,651.5996
Cr,1,651.695
Cr,1,651.712
Cr,1,651.898
Cr,1,652.0035
Cr,1,652.2613
Cr,1,652.308
Cr,1,652.351
Cr,1,652.362
Cr,1,652.3911
Cr,1,652.427
Cr,1,652.476
Cr,1,652.516
Cr,2,652.57607
Cr,1,652.866
Cr,1,652.9188
Cr,1,652.9718
Cr,2,653.1384
Cr,1,653.394
Cr,2,653.67053
Cr,1,653.715
Cr,1,653.79209
Cr,1,654.209
Cr,1,654.702
Cr,2,655.13856
Cr,1,655.582
Cr,1,656.415
Cr,1,656.457
Cr,1,656.9066
Cr,1,657.28846
Cr,2,657.95122
Cr,1,658.0923
Cr,2,658.52883
Cr,1,659.0499
Cr,1,659.2134
Cr,2,659.23192
Cr,1,659.4683
Cr,1,659.755
Cr,1,660.0524
Cr,1,660.377
Cr,1,660.446
Cr,1,660.5542
Cr,1,660.723
Cr,1,660.89
Cr,1,661.2189
Cr,2,661.38134
Cr,1,662.054
Cr,1,662.392
Cr,1,662.518
Cr,1,662.7264
Cr,1,662.783
Cr,1,662.869
Cr,1,662.908
Cr,1,663.00106
Cr,1,663.539
Cr,1,663.636
Cr,2,663.64488
Cr,1,663.807
Cr,1,663.906
Cr,1,663.991
Cr,1,664.042
Cr,1,664.227
Cr,1,664.3027
Cr,1,664.512
Cr,2,664.5778
Cr,1,664.593
Cr,1,664.876
Cr,1,665.1911
Cr,1,665.235
Cr,1,665.445
Cr,1,665.502
Cr,2,665.61265
Cr,1,665.7591
Cr,1,666.10744
Cr,1,666.393
Cr,1,666.511
Cr,1,666.74
Cr,1,666.867
Cr,1,666.92806
Cr,1,667.724
Cr,1,668.0275
Cr,1,668.38
Cr,1,668.896
Cr,1,669.248
Cr,1,670.1633
Cr,1,671.5471
Cr,1,672.9734
Cr,1,673.42
Cr,1,673.572
Cr,1,673.881
Cr,1,673.941
Cr,1,674.464
Cr,1,674.66011
Cr,1,674.907
Cr,1,674.943
Cr,1,675.02
Cr,1,675.133
Cr,2,675.3882
Cr,1,675.486
Cr,1,675.649
Cr,1,675.649
Cr,1,675.776
Cr,2,675.93199
Cr,1,676.241
Cr,1,676.241
Cr,1,676.53
Cr,1,678.009
Cr,1,678.009
Cr,1,678.491
Cr,2,678.5662
Cr,1,678.91612
Cr,1,679.652
Cr,1,679.8065
Cr,2,680.23385
Cr,1,680.5
Cr,1,681.3001
Cr,1,681.452
Cr,1,681.882
Cr,1,682.945
Cr,1,682.9875
Cr,1,684.5
Cr,1,686.628
Cr,1,688.162
Cr,1,688.24
Cr,1,688.305
Cr,2,689.2809
Cr,1,689.604
Cr,1,690.32
Cr,2,691.3021
Cr,1,692.41788
Cr,1,692.527
Cr,1,692.60842
Cr,1,693.013
Cr,1,693.404
Cr,1,693.557
Cr,1,697.83976
Cr,1,697.97945
Cr,1,698.09033
Cr,1,698.866
Cr,1,699.073
Cr,1,704.9057
Cr,1,705.628
Cr,1,705.734
Cr,1,708.095
Cr,2,708.55541
Cr,1,708.805
Cr,2,711.1478
Cr,2,711.4024
Cr,1,711.833
Cr,1,712.817
Cr,1,713.381
Cr,2,713.511
Cr,1,713.6587
Cr,1,714.3824
Cr,1,714.511
Cr,1,714.892
Cr,1,715.11
Cr,1,715.11
Cr,1,717.056
Cr,2,717.0748
Cr,1,717.7559
Cr,1,718.1034
Cr,1,718.55192
Cr,1,718.8072
Cr,1,719.2124
Cr,1,719.553
Cr,1,719.6059
Cr,1,719.68429
Cr,1,719.82965
Cr,2,720.15415
Cr,1,720.3911
Cr,1,720.557
Cr,1,720.6444
Cr,1,720.7843
Cr,2,721.17725
Cr,1,721.2584
Cr,1,721.8599
Cr,1,722.0026
Cr,1,722.115
Cr,2,722.60924
Cr,1,722.689
Cr,2,722.8738
Cr,1,723.0613
Cr,1,723.622
Cr,1,723.622
Cr,2,724.29898
Cr,2,726.08756
Cr,1,726.43
Cr,2,727.1862
Cr,2,727.429
Cr,1,727.622
Cr,2,727.8718
Cr,2,728.1397
Cr,2,728.16256
Cr,1,729.39
Cr,1,730.329
Cr,1,730.432
Cr,1,730.569
Cr,1,730.601
Cr,1,731.156
Cr,2,731.4547
Cr,2,731.81381
Cr,1,732.3278
Cr,2,732.9392
Cr,2,733.016
Cr,1,733.255
Cr,2,733.8483
Cr,2,734.54997
Cr,1,734.8717
Cr,2,734.9076
Cr,1,735.58905
Cr,2,736.0631
Cr,1,736.737
Cr,2,737.6433
Cr,1,737.961
Cr,1,738.926
Cr,1,738.926
Cr,2,739.21612
Cr,2,739.49099
Cr,1,740.01798
Cr,1,740.5283
Cr,2,741.13786
Cr,2,741.4727
Cr,1,744.568
Cr,1,745.405
Cr,1,745.405
Cr,1,746.23081
Cr,1,748.469
Cr,1,748.675
Cr,2,752.1749
Cr,1,753.555
Cr,2,754.3109
Cr,2,756.33075
Cr,1,756.5918
Cr,1,757.079
Cr,1,757.4769
Cr,2,758.82104
Cr,2,760.55189
Cr,2,760.9477
Cr,2,761.10661
Cr,1,762.345
Cr,2,762.57148
Cr,2,763.61548
Cr,2,766.36237
Cr,2,766.37434
